,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120
71,16551,53805,16118,18688,21574,26692,77773,55738,28740,16192,10122,30511,45803,51125,55623,26066,32375,21706,64035,11380,22102,37388,33569,51032,32149,33618,14225,8193,19713,29688,48905,6008,37157,25536,24147,25253,41679,16727,92276,25015,79954,19435,10457,17726,8980,17523,6185,22413,95381,71644,25995,23921,24426,20085,59825,34674,22281,30301,21208,11167,23837,41937,15893,11798,31330,26352,57721,59640,30671,25924,17820,0,4840,16374,22617,14756,57894,20118,7706,21736,42455,25559,13021,37978,28326,15312,18437,26091,27674,13273,21039,24408,19355,55704,29435,89945,17945,19184,25487,16610,15905,17435,29660,26465,19238,26064,83138,11970,86955,17989,83073,23647,25543,21041,33658,26072,21420,13638,27017,21139,34803
72,17984,52722,16996,22665,20784,28202,79283,54655,27657,18206,6532,29428,47313,50042,57134,27576,33886,20907,65546,14359,21303,36305,35079,49949,31066,35129,14702,11531,20190,28605,47822,4962,36074,27046,25657,26763,43190,18526,93786,26449,81464,18635,10910,21704,7935,16723,8066,26390,94298,70561,27429,22839,23626,19285,61335,33591,23714,29218,21685,14504,25348,40854,14810,9250,32840,27862,59232,61150,32182,24841,18297,4805,0,18660,24128,15233,59404,22131,3098,23247,43966,27069,12221,39488,27527,17326,18914,25008,26874,12190,21516,23608,18556,57214,30869,88862,19959,20694,26998,15811,17919,15710,31170,27975,19715,27575,82055,15948,88465,18466,84584,25081,24460,22551,35169,27582,25398,14115,28527,23153,36313
73,22538,59323,22104,20505,12919,32679,83760,57749,20411,22179,21935,22182,51790,53136,61610,32053,38362,33194,70022,19526,33591,42906,39556,53043,24025,39605,23922,17213,26296,35206,54423,14543,28828,31523,30134,31240,47666,22714,98263,31002,85941,30923,21945,19543,16072,29011,17673,13759,100899,73655,31982,25933,35914,31573,65812,26550,28268,21972,28663,17062,29824,47455,21411,24214,37317,32339,63708,65627,36658,19101,27517,16045,18916,0,28604,22958,63881,26105,18401,27723,48442,31545,24509,43965,39814,21299,28133,17867,39162,18791,30736,35896,30844,61691,35422,91956,23932,25171,31474,28099,21892,24527,35647,32452,26390,32051,88656,11860,92942,27686,89060,29634,22344,27028,39645,32059,23237,23334,33003,27126,40789
74,8075,66579,9367,22836,34148,8610,59691,75449,41640,11783,22659,43411,27721,70836,37541,6240,14293,30439,45953,12768,30950,50161,15487,70743,45254,15536,13287,15440,10004,39435,61679,25719,50057,7454,1732,5426,23597,9075,74194,11884,61872,28282,18655,20236,28692,21786,18446,34988,108155,83608,12811,43633,33273,24782,41743,47779,9426,43202,13548,13525,2065,54710,35605,23305,13248,6525,39639,41558,10845,40163,16284,22933,24158,28949,0,13613,39812,15709,23335,3836,24373,7477,21868,19896,37174,11290,16900,39096,36521,32984,19503,33255,28088,37622,15598,109919,10061,6178,11290,25458,10056,30679,11578,10819,10098,7393,95912,24545,68873,16453,64991,12880,43406,9462,15576,6246,22087,14583,7190,9506,14976
75,7286,58116,6298,24508,28252,17504,68585,66658,35745,7507,13681,37515,36615,62045,46436,16878,23187,21976,54847,4054,22487,41699,24381,61952,39358,24430,4226,7311,7615,30972,53216,16966,44161,16348,14959,16065,32491,7828,83088,14343,70766,19819,9677,15574,19938,13323,9468,29092,99692,75145,15323,34842,24810,16319,50637,41883,11609,37306,9110,7629,14649,46248,26814,14327,22142,17164,48533,50452,21484,34267,7821,14665,15180,23053,13429,0,48706,11433,14357,12548,33268,16371,13405,28790,28711,6628,8437,33200,28059,24193,11040,24792,19625,46516,18763,101456,9261,9996,16299,16995,7221,22216,20472,17277,7140,16877,87449,18649,77767,7990,73885,12975,36463,11853,24470,16884,21463,2438,17829,12455,25615
76,43737,102241,45030,58644,69811,35696,41795,111111,77303,47446,58321,79074,38025,106498,3306,38918,31808,66101,6812,48430,66612,85824,28275,106406,80916,40850,48949,51103,45666,75097,97342,61382,85720,35253,41900,41038,33918,44926,58044,44686,45722,63945,54317,55899,64354,57448,54108,66422,143817,119270,44890,79295,68936,60444,30963,83442,43308,75873,49210,49188,41946,90373,71267,58967,27531,43207,18305,25226,38607,75825,51946,58595,59820,64611,40371,49276,0,51371,58997,38889,30562,35045,57531,39832,72836,46952,52563,70532,72184,68647,55165,68918,63750,17579,43177,145581,46980,41632,40604,61120,45718,66342,36891,40177,45761,37333,131574,60208,50978,52115,48841,46763,79068,44801,33091,41951,59990,50245,40185,47545,44833
77,9624,66018,9511,18897,31305,19765,70846,72605,38797,4575,20558,40568,38876,67993,48696,19139,25448,29878,57108,10668,30390,49601,26642,67900,42411,26691,13673,12597,13382,38874,61119,22876,47214,18609,17220,18326,34752,7917,85349,18088,73027,27722,16555,9963,25848,21148,16346,32144,107594,83048,19068,40789,32713,24144,52898,44936,15354,40358,16955,10682,17296,54150,32761,21205,24403,19425,50794,52713,23744,37319,17268,20090,22057,26106,15690,11513,50967,0,21235,14809,35528,18632,21308,31051,36613,5663,17884,36252,35961,30141,20487,32695,27528,48777,22508,106813,6543,12257,18560,24898,6349,29737,22733,19538,13476,19137,95351,21702,80028,17437,76146,16720,40562,14114,26731,19145,15851,13086,20090,7969,27876
78,17302,52263,16314,24668,20325,27519,78600,54196,27198,17523,5408,28969,46631,49583,56451,26894,33203,20224,64863,13676,20620,35846,34396,49490,30607,34446,14019,12298,19507,28147,47364,4504,35615,26364,24974,26080,42507,17843,93104,25766,80782,17953,10228,23706,7476,16041,7383,27075,93839,70102,26746,22380,22944,18603,60653,33132,23032,28759,21003,15272,24665,40395,14352,8568,32157,27179,58549,60468,31499,24382,17614,7549,3044,18201,23445,14550,58721,21449,0,22564,43283,26386,11539,38806,26844,16643,18231,24549,26192,11731,20834,22926,17873,56531,30186,88403,19276,20012,26315,15128,17236,14586,30488,27293,19033,26892,81596,17950,87783,17784,83901,24399,24001,21868,34486,26900,27400,13432,27844,22470,35630
79,7049,65833,8341,26502,33123,7143,58224,74423,40615,10757,21633,42386,26255,69810,36075,6418,12827,29693,44487,11742,30205,49416,14020,69717,44228,14070,12542,14414,9259,38689,60934,24693,49032,5988,5397,5605,22131,8238,72728,9406,60405,27537,17629,19211,27666,21041,17420,33962,107409,82863,10334,42607,32528,24037,40276,46753,6948,42176,12802,12499,5442,53965,34579,22279,11781,6703,38173,40092,11023,39137,15538,21907,23132,27923,3868,12588,38345,14683,22309,0,22907,6010,21123,18429,36428,10264,16155,38070,35776,31959,18758,32510,27343,36155,13120,109173,10291,3752,8812,24713,9030,29934,10111,8040,9353,6516,95166,23519,67406,15708,63525,10403,42380,6921,14110,6424,25099,13837,7368,11071,15154
80,27778,86282,29071,47046,53852,19738,62609,95153,61344,31487,42363,63115,8261,90540,28786,23223,24607,50143,37198,32472,50654,69865,19842,90447,64958,26225,32991,35144,29708,59139,81383,45423,69761,19294,25942,25343,22038,28968,77113,28728,64791,47986,38359,39940,48395,41490,38150,54692,127859,103312,28932,63337,52977,44486,22595,67483,27350,62905,33252,33229,25987,74414,55309,43009,17603,27248,42558,44477,30855,59867,35987,42637,43861,48653,24412,33317,31056,35413,43039,22930,0,19087,41572,10068,56878,30994,36604,58800,56225,52688,39207,52959,47792,40540,27219,129623,31021,25674,24646,45162,29760,50383,22266,24218,29802,21638,115616,44249,71791,36157,67910,30804,63110,28843,25890,26255,45828,34287,24490,31586,29796
81,10924,69428,12217,30192,36998,2307,54358,78299,44490,14633,25508,46261,22388,73686,32208,7192,10249,33288,40620,15618,33800,53011,10154,73593,48104,11492,16137,18290,12854,42284,64529,28569,52907,4561,9088,9295,18264,12114,68861,11296,56539,31132,21504,23086,31541,24636,21296,37837,111004,86458,11501,46482,36123,27632,36410,50629,10495,46051,16397,16375,9133,57560,38454,26155,7914,10394,34306,36225,14714,43012,19133,25783,27007,31799,7558,16463,34479,18559,26184,6076,19040,0,24718,14563,40023,14139,19750,41945,39371,35834,22353,36105,30938,32288,9788,112768,14167,8820,7215,28308,12905,33529,7533,6787,12948,5607,98761,27395,63540,19303,59658,13950,46256,11989,11532,10114,28974,17432,8458,14732,15063
82,16760,45046,16287,27275,29866,25820,76901,62615,36739,17496,10760,38510,44931,59124,54751,25194,31503,9459,63163,13649,9417,28629,32697,59031,40148,32746,9923,14424,14688,17902,40147,14044,45156,24664,23275,24381,40807,17817,91404,21416,79082,6750,9329,25563,17017,6331,7521,30999,86622,62075,22397,31921,11741,7838,58953,42673,18682,38300,16184,17375,22965,33178,23893,7936,30458,25480,56849,58768,29799,33923,12314,13203,12259,24961,21745,13102,57022,21422,11436,21041,41583,24686,0,37106,15641,16617,12930,34090,14989,21272,15533,11722,7108,54832,25836,88386,19249,18489,24215,3925,17209,9146,28788,25509,14214,25192,74379,20557,86083,11741,82201,20049,33542,19702,32786,25200,30007,11218,26144,22444,33930
83,23018,81522,24311,42286,49092,14978,59286,90393,56584,26727,37602,58355,13153,85780,37137,18463,19847,45383,45548,27712,45894,65105,15082,85687,60198,21465,28231,30384,24948,54379,76623,40663,65001,14534,21182,20583,17342,24208,73789,23967,61467,43226,33599,35180,43635,36730,33390,49932,123099,98552,24172,58577,48217,39726,27175,62723,22589,58145,28492,28469,21227,69654,50549,38249,12843,22488,39234,41153,26095,55107,31227,37877,39101,43893,19652,28557,39407,30653,38279,18170,9806,14327,36812,0,52117,26234,31844,54040,51465,47928,34447,48199,43032,37217,22459,124863,26261,20914,19886,40402,25000,45623,17506,19458,25042,16878,110856,39489,68468,31397,64586,26044,58350,24083,21130,21495,41068,29526,19730,26826,25036
84,32115,49673,31642,42630,45221,41175,92256,67242,52094,32852,26115,53865,60286,73694,70107,40549,46859,21641,78518,29004,11764,33256,48052,71787,55503,48102,25278,29779,30043,22529,44773,29400,60511,40019,38630,39736,56162,33172,106759,36772,94437,13272,24685,40918,31070,21686,22876,46355,91249,66702,37752,46491,3970,20127,74308,58029,34037,53655,31539,32730,38320,37805,37887,23292,45813,40835,72204,74123,45155,49279,27669,28559,27614,40316,37100,28457,72377,36777,26791,36397,56939,40042,15634,52461,0,31972,28285,49445,7671,36628,30888,6405,17592,70187,41192,93013,34605,33844,39570,15531,32565,22266,44143,40865,29569,40548,79006,35912,101438,27096,97556,35404,48112,35057,48142,40555,45362,26574,41500,37799,49286
85,5050,61124,4617,18212,26411,15191,66272,67711,33903,1956,15664,35674,34302,63099,44122,14565,20874,24984,52534,5774,25496,44707,22068,63006,37517,22117,8779,7703,8809,33980,56225,17982,42320,14035,12646,13752,30178,4445,80775,13514,68453,22828,11661,9278,20954,16254,11452,27250,102700,78154,14494,35895,27819,19250,48324,40042,10780,35464,12385,5788,12336,49256,27867,16311,19829,14851,46220,48139,19171,32425,12374,15196,17163,21212,11116,6619,46393,5776,16341,10235,30954,14058,16414,26477,31719,0,12990,31358,31067,25247,15593,27801,22634,44203,17934,101919,3818,7683,13986,20004,2187,24843,18159,14964,8903,14564,90457,16808,75454,12543,71572,12147,35668,9540,22157,14571,15167,8192,15516,6903,23302
86,11699,57589,11757,30952,33500,20759,71840,70386,40992,13951,17409,42763,39870,65773,49691,20133,26443,21449,58103,10104,21960,41172,27636,65680,44605,27686,4862,12664,9628,30445,52690,20693,49409,19603,18214,19320,35747,14289,86343,16356,74021,19293,13139,22018,23666,12796,13196,34339,99165,74618,17336,38570,24284,15792,53892,47130,13622,42553,11123,14073,17905,45721,30541,18055,25397,20419,51789,53707,24739,39514,1712,18393,18908,28300,16685,8041,51961,17877,18085,15981,36523,19626,12878,32045,28184,13072,0,38447,27532,27921,3794,24265,19098,49771,20776,100929,15705,13428,19154,16468,13665,21689,23727,20449,9153,20132,86922,23896,81022,2573,77141,14988,40191,14641,27726,20139,27907,6158,21084,18899,28870
87,32502,59337,32069,26027,6130,42643,90464,49907,7837,32143,28401,9608,61754,45295,68314,38054,45910,43158,76726,29490,43555,42919,49648,45202,15110,42028,33886,27177,36261,35220,54437,21009,16156,40893,39653,35588,57630,32678,104967,40966,92645,40887,31909,29507,22538,38975,27638,4378,100913,65814,41946,18091,45878,41537,75776,17635,38232,8285,38627,27026,39788,47469,25538,31561,47281,39680,70412,72331,33455,11259,37481,26010,25382,17455,38568,32923,70585,36069,24868,37687,58406,41510,34473,53929,49779,31263,38097,0,49126,25257,40700,45860,40808,68395,45386,81769,33896,35135,41438,38063,31856,30993,42724,42416,36355,39207,88670,18093,99646,37650,95764,39599,14502,36992,47193,36067,28760,33299,39005,37090,38653
88,31300,43941,30827,41814,44406,40360,91441,61510,51279,32036,25300,53050,59471,67962,69291,39734,46043,21113,77703,28189,6031,27523,47237,66055,50695,47286,24463,28964,29228,16797,39041,28584,59696,39204,37815,38921,55347,32357,105944,35956,93622,9089,23869,40103,30254,20871,22061,45539,85517,60970,36937,40758,9554,19492,73493,57213,33222,52840,30724,31915,37505,32072,32155,22476,44998,40020,71389,73308,44339,45117,26853,27743,26799,39501,36285,27641,71562,35962,25976,35581,56123,39226,14819,51646,7995,31157,27470,48630,0,35117,30073,11989,18763,69371,40376,87281,33789,33029,38755,12110,31749,21450,43328,40049,28754,39732,73274,35097,100623,26281,96741,34589,42380,34242,47326,39740,44547,25758,40684,36984,48470
89,27030,41258,26321,28943,21098,37171,88252,46790,27971,26671,15416,29742,56283,42392,66103,36545,42855,30232,74515,23684,28298,24840,44048,42071,25125,44098,24027,20902,29515,17141,36358,7793,36388,36016,34626,35732,52159,27206,102756,35495,90433,27960,20235,27981,8175,26048,17391,27848,82834,58287,36475,15189,32951,28610,70304,33905,32760,29532,31010,21555,34317,29389,3346,18575,41809,36831,68201,70120,41151,19548,27622,13417,12396,18974,33097,24558,68373,30597,11882,32216,52935,36038,21546,48457,36852,25792,28239,25322,33396,0,30841,32933,27881,66183,39915,81212,28425,29663,35967,25136,26385,16473,40139,36945,29040,36544,70591,22225,97434,27791,93553,34127,16811,31520,44138,36551,31675,23440,37496,31619,45282
90,14159,60048,14216,33412,35959,23219,74300,72845,43451,16411,19868,45222,42330,68232,52150,22593,28902,23909,60562,12564,24420,43631,30096,68139,47065,30145,7322,15123,12087,32905,55149,23153,51868,22063,20674,21780,38206,16748,88803,18815,76481,21752,15598,24478,26125,15256,15656,36799,101625,77078,19796,41029,26743,18252,56352,49590,16081,45012,13583,16533,20364,48180,33001,20515,27857,22879,54248,56167,27198,41974,4171,20853,21367,30760,19144,10501,54421,20337,20544,18440,38982,22085,15338,34505,30643,15531,3662,40907,29991,30381,0,26725,21558,52231,23235,103389,18164,15888,21614,18928,16124,24149,26187,22908,11613,22591,89382,26356,83482,5033,79600,17448,42651,17101,30185,22599,30366,8617,23544,21358,31330
91,28211,52693,27738,38726,41317,37271,88352,70263,48190,28947,22211,49961,56382,70575,66202,36645,42954,17737,74614,25100,15793,36276,44148,70482,51599,44197,21374,25875,26139,25550,47794,25496,56607,36115,34726,35832,52258,29268,102855,32867,90533,14397,20780,37014,27165,17782,18972,42451,94270,69723,33848,43372,2518,16223,70404,54124,30133,49751,27635,28826,34416,40825,35344,19387,41909,36931,68300,70219,41250,45374,23765,24654,23710,36412,33196,24553,68473,32873,22887,32492,53034,36137,11730,48557,6418,28068,24381,45541,11701,32723,26984,0,13688,66283,37287,96034,30700,29940,35666,11626,28660,18361,40239,36960,25665,36643,82027,32008,97534,23192,93652,31500,44993,31153,44237,36651,41458,22669,37596,33895,45382
92,22974,49052,22501,33619,36211,32034,83115,66621,43083,23710,17104,44854,51145,65468,60965,31408,37717,7957,69377,19863,13423,32635,38911,65375,46492,38960,16137,20768,20902,21908,44152,20389,51500,30878,29489,30595,47021,24031,97618,27630,85296,10756,15674,31777,23538,10091,13865,37344,90628,66081,28611,38265,13634,7962,65167,49018,24896,44644,22398,23719,29179,37184,30237,14281,36672,31694,63063,64982,36014,40268,18528,19548,18603,31305,27959,19316,63236,27636,17780,27255,47797,30901,7401,43320,17534,22831,19144,40434,18995,27617,21747,13615,0,61046,32051,92392,25463,24703,30429,7931,23424,14734,35002,31724,20428,31407,78385,26901,92297,17955,88415,26263,39887,25916,39000,31414,36351,17433,32359,28658,40145
93,41852,100356,43145,56760,67926,33812,29374,109227,75418,45561,56436,77189,38250,104614,17400,37034,29924,64217,24029,46546,64728,83939,26390,104521,79032,38965,47065,49218,43782,73213,95457,59497,83835,33368,40016,39154,32033,43042,45622,42801,33300,62060,52433,54014,62469,55564,52224,64538,141933,117386,43006,77411,67051,58560,41059,81557,41423,73989,47326,47303,40061,88488,69383,57083,25646,41322,9323,11242,36722,73941,50061,56711,57935,62727,38486,47391,17446,49487,57113,37004,40658,33161,55646,38362,70951,45068,50678,68647,70299,66762,53281,67033,61866,0,41293,143697,45095,39748,38720,59236,43834,64457,35007,38292,43876,35449,129690,58323,38556,50231,36420,44878,77184,42917,31207,40066,58105,48360,38300,45660,42948
94,13826,70533,15917,35727,40706,8931,62605,82006,48198,18340,29208,49968,30635,77393,40455,15985,18496,34394,48867,19318,34905,54116,18401,77300,51811,19739,17242,21997,13421,43390,65634,32276,56614,12808,16844,17353,26511,16416,77108,4937,64786,32237,25205,26793,35249,25741,24996,41545,112110,87563,7048,50190,37228,28737,41490,54336,8077,49759,15979,20082,16534,58665,42162,29855,16162,18452,42553,44472,22772,46720,20238,29490,30707,35506,15314,18680,42726,22266,29884,12825,27287,10049,25823,22810,41128,17847,20855,45653,40476,39542,23458,37210,32043,40536,0,113873,18469,11357,6751,29413,16613,34634,15780,8336,14053,14400,99866,31102,71787,20408,67905,12389,49963,14350,19779,18172,32682,18537,17252,21466,23310
95,104053,48475,103580,104950,80399,113113,164194,75498,77998,104789,92303,76365,132224,39700,142044,112487,118796,93866,150456,100942,81340,68601,119989,59304,75853,120039,97216,97789,101981,70183,53030,84680,66069,111957,110568,111674,128100,105109,178697,108709,166375,81767,96622,103988,85062,93624,94814,85828,58372,28179,109689,69158,93689,92245,146246,69902,105975,76871,103477,98442,110258,57874,79107,95229,117750,112772,144142,146061,117092,76083,99606,90304,89283,91936,109038,100394,144315,108715,88769,108334,128876,111979,87572,124399,92130,103909,100223,81991,86438,81451,102826,95202,91516,142124,113129,0,106542,105782,111507,84863,104502,94203,116081,112802,101506,112485,77360,96305,173376,99034,169494,107342,73346,106995,120079,112493,107682,98511,113437,109736,121223
96,5929,64144,5924,20416,29431,15490,66571,70732,36923,3706,18685,38694,34601,66119,44421,14864,21173,28005,52833,8794,28516,47727,22366,66026,40537,22416,11799,10723,9688,37001,59245,21002,45340,14334,12267,14051,30477,2422,81074,14393,68752,25848,14681,11482,23974,19274,14472,30271,105721,81174,15374,38916,30839,22270,48623,43062,11659,38484,13260,8808,11117,52276,30887,19331,20127,15149,46519,48438,19469,35446,15394,18216,20184,24232,10737,9640,46692,6518,19361,10534,31253,14356,19434,26776,34739,3913,16011,34379,34087,28267,18613,30821,25654,44501,18593,104939,0,7982,14285,23024,3057,27863,18458,15263,9782,14862,93478,19828,75753,15563,71871,13026,38689,9838,22456,14870,17371,11212,15814,5821,23600
97,4451,63180,5743,25546,30524,9842,60923,71825,38017,8159,19035,39787,28953,67212,38774,9116,15525,27041,47185,9144,27552,46763,16719,67119,41630,16769,9889,11816,6606,36037,58281,22095,46433,8686,7794,8303,24829,5640,75426,7103,63104,24884,15031,16612,25068,18388,14822,31364,104757,80210,8031,40009,29875,21384,42975,44155,4645,39578,10150,9901,7484,51312,31981,19681,14480,9402,40871,42790,13722,36539,12885,19309,20534,25325,6264,9990,41044,12085,19711,3775,25606,8709,18470,21128,33776,7666,13502,35472,33123,29361,16105,29857,24690,38854,11018,106521,7693,0,6710,22060,6432,27281,12810,8004,6700,9215,92514,20921,70105,13055,66223,8100,39782,4323,16809,9122,22501,11184,10067,10489,17853
98,11158,68930,12450,32253,37232,6145,59818,78532,44724,14866,25742,46494,27849,73919,37669,13199,15709,32790,46081,15851,33301,52512,15614,73826,48337,16953,15638,18523,11818,41786,64030,28802,53140,10022,12574,13083,23725,12347,74322,8354,61999,30633,21738,23319,31775,24137,21529,38071,110506,85959,7265,46716,35624,27133,41870,50862,7331,46285,14375,16608,12264,57062,38688,26388,13375,14182,39767,41686,18502,43246,18635,26016,27241,32032,11044,16697,39939,18792,26418,8555,24501,7263,24219,20023,39525,14373,19251,42179,38872,36068,21854,35606,30439,37749,6845,112270,14400,7087,0,27809,13139,33030,12994,2980,12449,11614,98263,27628,69000,18804,65119,10785,46489,10255,16992,13902,29208,16934,14466,17196,20524
99,20416,42325,19943,30931,33522,29476,80557,59894,40395,21152,14416,42166,48587,62780,58407,28850,35159,10230,66819,17305,6696,25907,36353,62687,43804,36402,13579,18080,18344,15181,37425,17701,48812,28320,26931,28037,44463,21473,95060,25072,82738,4028,12986,29219,19370,9987,11177,34656,83901,59354,26053,35577,11671,8608,62609,46329,22338,41956,19840,21031,26621,30457,27549,11593,34114,29136,60505,62424,33456,37580,15970,16859,15915,28617,25401,16758,60678,25078,15092,24698,45239,28343,3935,40762,15571,20273,16586,37746,12267,24929,19189,11653,7879,58488,29493,85665,22906,22145,27871,0,20866,10566,32444,29166,17870,28849,71658,24213,89739,15397,85857,23705,37198,23358,36442,28856,33663,14875,29801,26100,37587
100,3943,61859,3938,20214,27146,14084,65165,68446,34638,2391,16399,36409,33195,63833,43015,13458,19767,25719,51427,6509,26231,45442,20961,63741,38252,21010,9514,8438,7701,34715,56960,18717,43055,12928,11539,12645,29071,2902,79668,12407,67346,23563,12396,11280,21689,16989,12187,27985,103435,78889,13387,36630,28554,19985,47217,40777,9673,36199,11274,6523,11229,49991,28602,17046,18722,13744,45113,47032,18064,33160,13109,15931,17898,21947,10009,7354,45286,6317,17075,9128,29847,12951,17149,25370,32454,2361,13725,32093,31802,25982,16328,28536,23369,43096,16827,102654,3056,6576,12879,20738,0,25578,17052,13857,7795,13456,91192,17543,74347,13278,70465,11040,36403,8433,21050,13464,17169,8927,14409,7338,22195
101,25504,51408,24478,32926,26447,34563,85644,59017,33320,25687,9594,35090,53675,54404,63495,33938,40247,16815,71907,21840,15780,34991,41440,54311,37137,41490,18667,21730,23432,24265,46509,11577,41736,33408,32019,33124,49551,26007,100148,30160,87826,13112,18073,31964,9018,15075,15547,33196,92985,68438,31140,27200,18103,15193,67697,39254,27426,34881,24928,24704,31709,39540,19172,12298,39201,34223,65593,67512,38543,30504,21057,17400,15538,24323,30489,21845,65765,29613,14451,29785,50327,33430,9023,45850,22003,24807,21674,30670,21351,16552,24277,18085,14464,63575,34580,94749,27440,27233,32958,10288,25400,0,37532,34253,22957,33936,80742,26208,94827,20485,90945,28793,28822,28446,41530,33944,35658,19962,34888,30634,42674
102,15026,73530,16319,31602,41100,8388,56903,82400,48592,18735,29610,50363,25811,77787,34753,8576,8533,37390,43165,19719,37901,57113,12699,77695,52205,6195,20238,22392,16955,46386,68631,32671,57009,4848,13263,10696,21687,16215,71406,17378,59084,35234,25606,27188,35643,28737,25397,39380,115106,90559,17583,50584,40225,31733,39833,54731,16000,48832,20499,20477,13235,61662,42556,30256,10460,13238,36851,38770,11565,47114,23235,29884,31109,35900,11660,20565,37024,22660,30286,10178,22463,7737,28820,17986,44125,18241,23852,43490,43473,39936,26454,40207,35039,34834,15869,116870,18269,12873,13296,32409,17007,37631,0,12869,17050,6991,102863,31497,66085,23404,62203,19455,50357,16413,9816,11608,33076,21534,9842,18834,9766
103,11851,70130,13143,32946,37924,5786,59459,79225,45417,15559,26435,47187,27489,74612,37310,12487,15350,33990,45722,16544,34501,53713,15255,74519,49030,16593,16838,19216,13018,42986,65231,29495,53833,9663,12129,12336,23366,13040,73962,9850,61640,31834,22431,24012,32468,25338,22222,38764,111706,87159,8761,47409,36825,28333,41511,51555,8531,46978,15576,17301,12174,58262,39381,27081,13016,13435,39408,41327,17755,43939,19835,26709,27934,32725,10599,17390,39580,19485,27111,7808,24142,6904,25420,19664,40725,15066,20452,42872,40073,36761,23054,36807,31640,37390,8341,113470,15093,8287,2986,29009,13832,34231,12635,0,13650,10902,99463,28321,68641,20004,64760,11986,47182,11455,16633,13155,29901,18134,13753,17457,20165
104,4887,59345,5043,26788,31766,13947,65028,71577,39258,9401,18600,41029,33058,66964,42878,13321,19630,23205,51290,9498,23716,42928,20824,66871,42872,20873,6053,12755,845,32201,54445,21884,47675,12791,11402,12508,28934,7476,79531,9543,67209,21048,14596,17854,24857,14552,14387,32606,100921,76374,10524,39760,26040,17548,47080,45397,6809,40819,3801,11143,11092,47477,31732,19246,18585,13607,44976,46895,17927,37781,9050,19584,20098,26567,9872,7492,45149,13327,19276,9168,29710,12814,14634,25233,29940,8908,9666,36714,29288,29112,12269,26021,20854,42959,13964,102685,9529,6616,12342,18224,7674,23445,16915,13637,0,13320,88678,22163,74210,9219,70328,7760,41382,7829,20913,13327,23742,7349,14272,12633,22058
105,11258,69762,12551,27054,37332,6375,56893,78632,44824,14967,25842,46595,24923,74019,34744,2456,9582,33622,43156,15951,34133,53345,12689,73926,48437,10825,16470,18624,13187,42618,64863,28903,53241,2595,7199,4632,20800,12447,71396,14759,59074,31466,21838,23420,31875,24969,21629,34871,111338,86791,15687,46816,36457,27965,38945,50963,12301,44322,16731,16709,8965,57894,38788,26488,10450,7173,36842,38761,10143,43346,19467,26116,27341,32132,7391,16797,37014,18892,26518,6410,21576,5242,25052,17098,40357,14473,20084,38981,39705,36168,22686,36439,31271,34824,13856,113102,14501,9105,11283,28641,13239,33863,6867,10732,13282,0,99095,27729,66075,19636,62194,15756,46589,12645,10865,5544,29106,17766,3778,14748,14275
106,90021,47897,89548,99652,85780,99081,150162,65466,92457,90758,84021,94228,118192,85717,128013,98455,104765,79835,136424,86910,67309,54570,105958,76678,87042,106008,83184,87685,87950,56152,42998,78503,100064,97925,96536,97642,114069,91078,164665,94678,152343,67736,82591,98825,78885,79592,80782,93646,19383,64926,95658,77106,79657,78214,132214,95951,91944,94018,89445,90636,96226,43843,68502,81198,103719,98741,130111,132029,103061,81464,85575,84126,83106,89684,95007,86363,130283,94683,82592,94303,114845,97948,73541,110367,78098,89878,86192,89808,72407,71464,88794,81171,77484,128093,99098,77503,92511,91750,97476,70832,90471,80172,102049,98771,87475,98454,0,92935,159344,85002,155463,93310,78727,92963,106048,98461,102385,84480,99406,95705,107192
107,18480,62580,18046,14015,17396,28621,79702,62058,24888,18121,18660,26658,47732,57445,57552,27995,34304,29136,65964,15468,29533,46163,35498,57352,28501,35547,19864,13155,22238,38018,57681,14783,33304,27465,26076,27182,43608,18656,94205,26944,81883,26865,17887,13054,17755,24953,13615,14180,104156,77965,27924,30242,31856,27515,61754,31026,24210,25224,24605,13004,25766,50712,24669,20156,33259,28281,59650,61569,27747,23410,23459,11987,15986,12196,24546,18900,59823,22542,17908,23665,44384,27488,20451,39907,35756,17241,24075,18290,35104,22048,26678,31838,26786,57633,31364,96265,19874,21113,27416,24041,17834,26210,31589,28394,22332,27993,91913,0,88884,23628,85002,25576,26653,22970,35587,28001,16748,19276,28946,23068,32945
