,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120
63,421487,1225330,392071,619874,611763,683600,1852321,1237824,781351,405368,91923,826292,1062396,1364696,1373777,663756,805577,369030,1507886,308987,370816,801466,829084,1323964,870597,795275,331024,279551,461156,579957,1123460,229602,1021484,664819,585106,649546,923088,433634,2156746,586565,1900103,302640,150374,521573,222272,255999,140058,705436,1661456,1714497,580905,667946,368705,301070,1250548,931568,529243,840451,465291,352852,577083,970135,466741,0,792960,637327,1421276,1459977,779840,733354,413949,237100,179362,536695,566509,330099,1417725,468190,162102,551706,1033643,654391,162733,950220,416510,391158,425732,717543,458093,400570,462360,365995,295183,1357724,648771,2349075,431076,499589,621677,231913,394997,173970,753333,642862,454356,632397,1383874,475486,2062579,375598,1991241,567398,705294,499276,814875,661845,655879,308924,668599,476079,783274
64,394370,1866575,441561,587764,1089035,189734,1059938,1862689,1263320,473038,801519,1308261,398713,1989561,581395,231938,133837,1007049,715504,535051,1012060,1442711,36702,1948830,1358723,235349,556580,576951,447414,1221202,1764705,854131,1503453,175052,321336,274201,259405,429032,1364364,383274,1107721,943884,681841,625703,913717,758693,681244,1076323,2302701,2355742,370164,1292811,1009949,805577,586865,1419694,332988,1322419,477384,549754,320986,1611380,1091606,806019,0,344497,628894,667595,370816,1249922,624088,760768,816874,907582,302739,555907,625343,535861,799614,277452,369960,171300,803978,286537,1057755,495287,635870,1172109,1099338,1025436,672499,1007239,933202,565342,365170,2990320,457626,330737,292962,873158,445817,939536,193408,280259,451943,193973,2025118,846373,1270197,628120,1198859,412252,1340487,373560,143134,295482,709122,585492,245865,419853,261016
65,225816,1698022,273008,455374,920482,223207,1391928,1694136,1094767,304485,632966,1139708,602004,1821008,913385,80120,295144,838496,1047494,366498,843507,1274158,368692,1780277,1190170,284842,388027,408398,278861,1052649,1596152,685578,1334900,153287,68312,70551,462696,260479,1696354,273393,1439711,775331,513288,457150,745164,590139,512691,729856,2134148,2187189,251571,1124258,841396,637024,790156,1251141,217283,976913,308831,381201,112171,1442827,923053,637466,332567,0,960884,999585,200845,1081369,455535,592215,648321,739029,93924,387354,957333,367307,631061,108685,573251,193998,635425,489827,889202,326734,467317,826161,930784,856883,503945,838686,764649,897332,338148,2821767,225365,171479,243111,704605,277264,770983,242900,237821,283390,112776,1856565,677820,1602187,459567,1530849,296547,1171934,214302,304442,82850,332795,416939,84963,208592,204279
66,1022314,2494519,1069505,1251492,1716979,817678,485334,2490633,1891264,1100982,1429463,1936205,693772,2617505,263160,859883,727971,1634993,221890,1162995,1640005,2070655,638204,2576774,1986667,907237,1184525,1204895,1075358,1849146,2392649,1482075,2131397,802996,949280,902145,651323,1056976,854926,1011218,598283,1571828,1309785,1253647,1541661,1386637,1309188,1455889,2930645,2983686,998108,1920755,1637893,1433521,802071,2047638,960932,1702946,1105328,1177698,948930,2239324,1719550,1433963,631045,972441,0,119838,852255,1877866,1252032,1388712,1444818,1535526,930683,1183851,212549,1163805,1427558,905396,798647,799244,1431922,914481,1685699,1123231,1263814,1552194,1727282,1653380,1300443,1635183,1561146,158300,993114,3618264,1085570,958681,920906,1501102,1073761,1567480,865296,908203,1079887,821917,2653062,1474317,695593,1256064,689421,1040196,1968431,1001504,737268,923426,1140240,1213436,873809,1047797,908027
67,1058666,2530872,1105858,1287844,1753332,854031,482020,2526986,1927617,1137334,1465816,1972558,730125,2653858,443705,896235,764324,1671345,338969,1199348,1676357,2107008,674557,2613127,2023019,943590,1220877,1241247,1111711,1885499,2429002,1518428,2167750,839349,985632,938498,687675,1093329,851613,1047570,594969,1608181,1346138,1290000,1578014,1422989,1345541,1492242,2966998,3020039,1034461,1957108,1674246,1469874,838424,2083991,997285,1739299,1141681,1214051,985283,2275676,1755903,1470316,667397,1008794,117544,0,888608,1914219,1288384,1425065,1481171,1571878,967035,1220204,329627,1200157,1463911,941749,835000,835597,1468274,950833,1722052,1159584,1300167,1588547,1763634,1689733,1336795,1671536,1597499,194652,1029467,3654617,1121923,995033,957259,1537455,1110114,1603833,901648,944555,1116240,858270,2689415,1510669,692279,1292417,686107,1076548,2004784,1037857,773621,959779,1176593,1249789,910162,1084150,944379
68,369621,1841826,416812,420871,837938,367011,1274882,1728233,873481,448289,776770,918423,603000,1855105,796338,193089,211959,982300,930448,510302,987312,1417962,304552,1814373,1034293,90654,531832,552202,422665,1196453,1739956,829383,1105414,266257,212117,142539,463692,404283,1579308,417197,1322664,919136,657093,600954,888968,733944,656495,625269,2277952,2330993,395375,1158354,985201,780828,914046,1095264,361087,872326,452635,525005,255976,1586631,1066857,781270,364552,200943,843837,882539,0,977481,599339,736020,792125,882833,237728,531158,840287,511112,774865,252489,574246,337802,779229,490823,1033006,470538,611121,721574,1074589,1000687,647750,982491,908454,780286,481953,3153698,369170,315283,386915,848409,421068,914787,153519,381625,427194,225746,2000370,532147,1485140,603371,1413803,440351,1068046,358106,221256,138097,309620,560743,197933,352396,65092
69,868810,1232841,849695,794135,162125,1130412,2299134,800939,323618,850172,670796,368559,1509209,927811,1820590,1110569,1252390,1042226,1954699,774328,904472,808976,1275897,887080,303238,1242087,877864,725384,939811,665936,1130970,517194,501754,1111631,1031918,1096359,1369901,872639,2603559,1033889,2346916,940690,773635,739804,552320,929195,739740,353338,1668967,1330272,1028229,231061,1041901,974266,1697361,399799,976567,382718,939381,715678,1023896,977645,447616,726014,1239773,1084140,1868089,1906790,983303,0,960790,646543,605607,433194,1013321,866141,1864538,912995,602776,998519,1480456,1101203,835929,1397032,1034195,835962,972572,259810,994354,458264,1009201,1039191,968380,1804537,1096095,1938915,875881,946402,1068490,905109,839802,711713,1200146,1089675,944340,1079210,1391384,581709,2509392,964822,2438054,1014722,76385,946089,1261687,1108658,830139,855765,1115412,920884,1016194
70,257064,1384897,234373,554705,799850,503577,1672298,1486987,974135,312794,413170,1019076,882373,1613859,1193754,483733,625554,525370,1327863,216414,530382,961032,649061,1573128,1069538,615252,87900,255960,200916,739523,1283026,478765,1214268,484796,405083,469523,743065,320979,1976724,350011,1720080,462206,278947,429000,538351,177825,292896,787138,1821022,1874063,344351,917109,528271,323899,1070525,1130509,292688,1033234,205050,321587,397060,1129701,715904,417671,612937,457304,1241253,1279954,599817,960737,0,398588,428526,618397,386486,145145,1237702,375617,411266,372194,853620,474368,322299,770197,576076,298584,18286,882924,617659,649734,54914,525561,451524,1177701,412217,2508641,338503,320076,417868,391479,302424,457857,573310,416962,194116,452374,1543440,557188,1882556,17486,1811218,330843,954458,277972,634852,481822,512420,116811,488576,383506,603251
71,357345,1260410,338230,428615,526890,618947,1787669,1146921,690448,338707,183261,735390,997744,1273793,1309125,599104,740925,516311,1443234,232199,518097,836546,764432,1233062,779694,730622,315562,169976,445695,693505,1158540,138363,930582,600166,520453,584894,858436,361174,2092094,522424,1835451,449921,209490,374284,197949,403280,130593,514177,1696536,1676254,516764,577043,515986,448351,1185896,840665,465102,749548,449829,224877,512431,1005214,375838,225732,728308,572675,1356624,1395325,715188,642451,398488,0,70162,345436,501856,314637,1353073,401530,115074,487054,968991,589738,310014,885567,563791,324497,410270,626640,605374,309668,446899,513276,442465,1293072,584630,2284897,364416,434937,557025,379194,328337,357341,688681,578210,438894,567745,1418953,284227,1997927,402520,1926589,503257,614391,434624,750222,597193,464620,293463,603947,409419,718622
72,435500,1219215,406084,492263,479665,697613,1866334,1105726,649254,419381,112503,694195,1076410,1232598,1387791,677769,819591,483384,1521900,323001,485170,795351,843098,1191867,738499,809288,345037,195990,475170,652310,1117345,97505,889387,678832,599119,663560,937102,447648,2170760,600579,1914117,416994,214793,437932,157090,370353,154072,577825,1655341,1635060,594919,535848,483059,415424,1264561,799471,543256,708354,479304,250892,591097,964020,334643,167172,806973,651341,1435290,1473991,793854,601257,427963,69904,0,403084,580522,344112,1431739,482204,48605,565720,1047657,668404,277087,964233,530864,405171,439745,585445,572447,268473,476374,480349,409538,1371738,662785,2243703,445090,513603,635690,346267,409011,264709,767347,656875,468369,646410,1377759,347875,2076592,431995,2005255,581411,573197,513290,828888,675859,528268,322938,682612,490093,797288
73,528678,1365339,509563,454003,271181,790280,1959001,1164180,445465,510040,473593,490406,1169077,1291052,1480458,770436,912258,785325,1614567,434196,787111,941475,935765,1250321,540868,901955,537732,385252,599679,798434,1263469,319991,685598,771499,691786,756227,1029769,532507,2263427,693757,2006784,718935,478504,399672,355117,672294,399607,258468,1801465,1693514,688097,594302,785000,717365,1357229,601839,636434,504565,599249,375546,683764,1110144,480767,529360,899640,744008,1527957,1566658,886521,413429,620658,346764,408404,0,673189,526009,1524406,572863,405573,658387,1140324,761071,579028,1056900,832805,495830,632440,354254,874388,414597,669069,782290,711479,1464405,755963,2302157,535749,606270,728357,648208,499670,514509,860014,749543,604208,739078,1523882,241576,2169260,624690,2097922,674589,503994,605957,921555,768526,490007,515632,775280,580752,889955
74,158503,1630708,205694,285561,853168,182545,1351266,1626822,1027453,237171,565652,1072394,561342,1753694,872722,121733,304523,771182,1006832,299184,776194,1206844,328029,1712963,1122856,294220,320714,341084,211547,985335,1528838,618264,1267586,163764,19132,107524,422034,143573,1655692,221190,1399048,708017,445974,389836,677850,522826,445377,840456,2066834,2119875,199368,1056944,774082,569710,749493,1183827,165081,1086553,241517,313887,23063,1375513,855739,570152,291905,95305,920221,958923,237818,1014055,388221,524901,581007,671715,0,320040,916670,299994,563747,68023,532588,153336,568111,449165,821888,259420,400003,936242,863471,789569,436632,771372,697335,856669,285946,2754453,154908,117831,190908,637291,209950,703669,252279,197158,216076,154390,1789251,610506,1561524,392253,1490186,244344,1104620,167079,313820,119823,271595,349625,126577,138134,241252
75,171628,1386233,142212,397419,703583,433741,1602462,1402252,877867,155509,328435,922808,812537,1529124,1123918,413897,555718,526707,1258027,72015,531719,962369,579225,1488393,973270,545415,60820,140358,134399,740860,1284363,394030,1118000,414960,335247,399687,673229,183775,1906887,283494,1650244,463543,208758,271714,453616,278351,208161,690870,1822359,1875400,277834,832374,529608,325235,1000689,1034241,226172,936967,138534,164301,327224,1131038,631169,332935,543101,387468,1171417,1210118,529981,864470,143746,313853,343790,522129,316650,0,1167866,218331,326530,301847,783784,404531,323636,700361,577413,141299,155528,786656,618996,564999,192157,526898,452861,1107865,345700,2509978,181217,249730,371818,392816,145138,459194,503474,393003,127599,382538,1544777,460920,1812720,147778,1741382,264327,869723,249417,565016,411986,355134,27798,418740,226220,533415
76,1016528,2488734,1063720,1245706,1711194,811893,696546,2484848,1885479,1095196,1423678,1930420,686120,2611720,54085,854097,722186,1629207,93042,1157210,1634219,2064870,632419,2570989,1980881,901452,1178739,1199110,1069573,1843361,2386864,1476290,2125612,797211,943494,896360,645537,1051191,1066138,1005432,809495,1566043,1304000,1247862,1535876,1380851,1303403,1450104,2924860,2977901,992323,1914970,1632108,1427736,590442,2041853,955147,1697161,1099543,1171913,943145,2233538,1713765,1428178,625259,966656,213109,331050,846470,1872081,1246246,1382927,1439033,1529741,924897,1178066,0,1158019,1421773,899611,587018,793459,1426136,743431,1679914,1117446,1258029,1546409,1721496,1647595,1294657,1629398,1555361,161794,987329,3612479,1079785,952895,915121,1495317,1067976,1561695,859510,902417,1074102,816132,2647277,1468532,906804,1250279,900633,1034410,1962646,995719,731483,917641,1134455,1207651,868024,1042012,902242
77,154100,1538074,171570,259072,747323,415702,1584423,1520977,921607,65207,465036,966548,794499,1647849,1105880,395858,537680,678547,1239989,198568,683559,1114210,561187,1607117,1017010,527377,292368,235238,225101,892701,1436204,512419,1161740,396921,317208,381649,655191,102769,1888849,319179,1632206,615383,345358,133367,572005,423497,344761,734611,1974200,2027240,313519,951099,681448,470382,982651,1077981,261856,980707,255302,208042,245212,1282878,749893,469536,525062,369430,1153379,1192080,511943,908210,375293,419056,480391,565869,298611,219424,1149828,0,463131,283809,765746,386493,475476,682322,729254,79145,387075,830396,770836,683723,423704,678738,604701,1089827,381385,2658953,81002,231692,353779,544657,93182,617241,485436,374964,229630,364499,1696617,504660,1794682,379326,1723344,300011,998775,231379,546977,393948,216787,270268,400702,110853,515377
78,418992,1216774,389576,554449,477224,681105,1849826,1103285,646812,402873,95446,691753,1059902,1230157,1371282,661261,803083,466876,1505392,306493,468662,792909,826590,1189425,736058,792780,328529,243065,458662,649869,1114903,95063,886945,662324,582611,647052,920594,431140,2154252,584071,1897608,400486,198285,500118,154649,353844,137564,610329,1652899,1632618,578411,533407,466551,398916,1248053,797029,526748,705912,462796,297967,574588,961578,332201,150664,790465,634833,1418781,1457483,777345,598815,411455,116622,47851,400642,564014,327604,1415231,465696,0,549212,1031148,651896,260579,947725,514356,388663,423237,583004,555939,266031,459866,463840,393029,1355230,646277,2241261,428581,497095,619182,329759,392503,247651,750839,640367,451861,629902,1375317,410061,2060084,415487,1988747,564903,570755,496782,812380,659351,590453,306430,666104,473585,780780
79,143488,1631807,190680,352812,838154,156022,1324743,1611808,1012439,222156,550638,1057380,534819,1738680,846200,135973,278000,772280,980309,284170,777292,1207942,301507,1697949,1107841,267697,321812,326069,212645,986433,1529936,603250,1252572,137241,86383,121764,395511,178151,1629169,171324,1372526,709116,430960,374822,662836,523924,430363,825442,2067932,2120973,149502,1041930,775181,570809,722971,1168813,115215,1071538,242616,298873,86033,1376611,840725,555138,265383,109545,893699,932400,252058,999041,389319,509887,565993,656700,67786,305026,890148,284979,548733,0,506066,126813,569209,422642,822986,244406,401101,921227,864569,774555,437730,772471,698434,830147,236080,2755551,206745,69410,141042,638389,194936,704767,225756,135752,217175,104820,1790350,595491,1535002,393351,1463664,194479,1089606,112233,287297,134063,458241,350723,140817,176298,255492
80,623615,2095820,670806,817010,1318281,418979,1228153,2091934,1492565,702283,1030764,1537506,107045,2218806,540634,502753,482470,1236294,674743,764296,1241306,1671956,394032,2178075,1587968,524188,785826,806196,676659,1450447,1993950,1083377,1732698,404297,550581,545016,285746,658277,1532579,612519,1275935,1173130,911087,854948,1142962,987938,910489,1305568,2531946,2584987,599409,1522056,1239195,1034822,287254,1648939,562233,1551665,706629,778999,550231,1840625,1320851,1035264,357908,573743,797108,835809,684291,1479167,853333,990014,1046119,1136827,531984,785152,584582,765106,1028859,506697,0,400546,1033223,164355,1287000,724532,865115,1401354,1328583,1254681,901744,1236485,1162448,733556,594415,3219565,686871,559982,522207,1102403,675062,1168781,482247,509504,681188,464787,2254364,1075618,1438411,857365,1367073,641497,1569732,602805,491767,566296,938368,814737,516680,649098,549855
81,245754,1717960,292946,439149,940420,31989,1218984,1714074,1114704,324422,652904,1159646,429059,1840946,740440,119033,202692,858433,874550,386436,863445,1294096,195747,1800214,1210107,192390,407965,428335,298799,1072587,1616089,705516,1354838,72498,172720,208101,289752,280417,1523410,225529,1266766,795269,533226,477087,765102,610077,532629,927708,2154086,2207126,212419,1144196,861334,656962,617211,1271078,184373,1173804,328769,401139,172371,1462764,942991,657404,159623,195882,787939,826640,338395,1101307,475472,612153,668259,758966,154123,407292,784388,387245,650999,128837,400306,0,655362,316883,909140,346672,487254,1023493,950722,876820,523883,858624,784587,724387,207425,2841705,309011,182121,135217,724543,297202,790921,150448,122514,303328,81067,1876503,697757,1429242,479505,1357904,263636,1191872,224945,211990,220400,560507,436876,132960,271238,218056
82,437030,1065532,400627,660806,709688,683542,1852263,1157781,879277,413924,261932,924218,1062339,1462621,1373720,663698,805520,207677,1507829,317543,211018,641668,829027,1421890,968522,795217,267866,320814,380881,420159,963662,327528,1119410,664761,585048,649489,923031,442190,2156689,529976,1900046,142842,177102,530129,387113,133891,180990,746367,1501658,1554699,524316,765871,208907,139718,1250491,1029493,472654,938377,385016,397173,577026,810337,564666,159784,792902,637270,1421219,1459920,779783,831280,321237,310606,277288,577626,566451,325110,1417668,476747,260028,552159,1033586,654333,0,950162,256712,399714,333019,815468,298295,498496,369648,206197,133831,1357667,592182,2189277,439632,500042,597833,72115,403553,138493,753276,596928,374081,632339,1224076,516417,2062522,253490,1991184,510809,803220,457938,814817,661788,696810,296777,668541,484635,783217
83,511309,1983514,558500,704704,1205975,306673,1304963,1979628,1380259,589977,918458,1425200,192181,2106500,826419,390447,370164,1123988,960528,651990,1129000,1559650,281726,2065769,1475662,411882,673520,693890,564353,1338141,1881644,971071,1620392,291991,438275,432710,232631,545971,1609388,500213,1352745,1060824,798781,742642,1030656,875632,798183,1193262,2419640,2472681,487103,1409750,1126889,922516,380333,1536633,449927,1439359,594323,666693,437925,1728319,1208545,922958,245602,461437,873918,912619,571985,1366862,741027,877708,933813,1024521,419678,672846,870367,652800,916553,394391,163428,288240,920917,0,1174694,612226,752809,1289048,1216277,1142375,789438,1124179,1050142,810366,482109,3107259,574565,447676,409901,990097,562756,1056475,369941,397198,568882,352481,2142058,963312,1515221,745059,1443883,529191,1457426,490499,379461,453990,826062,702431,404374,536792,437549
84,690803,1019963,654400,914579,963461,937315,2106036,1112212,1133050,667697,515706,1177991,1316112,1626515,1627493,917471,1059293,399361,1761602,571316,128912,596099,1082800,1450808,1222295,1048990,521639,574587,634655,374590,918093,581301,1373183,918534,838821,903262,1176804,695964,2410462,783749,2153819,117795,430875,783902,516819,387664,434763,1000140,1456089,1509130,778089,929764,47957,332018,1504264,1283267,726427,1192150,638789,650946,830799,764768,700643,413557,1046676,891043,1674992,1713693,1033556,1085053,575010,564379,531061,831399,820224,578884,1671441,730520,513801,805932,1287359,908106,255931,1203935,0,653487,586792,1069242,96696,752269,623421,77283,241170,1611440,845955,2143708,693405,753815,851607,246472,657326,357897,1007049,850701,627854,886113,1178506,770190,2316295,507263,2244957,764582,967113,711711,1068590,915561,950583,550550,922315,738408,1036990
85,113312,1460701,94197,257259,669950,374914,1543635,1443603,844234,18835,387662,889175,753711,1570475,1065092,355070,496892,601174,1199201,121195,606186,1036836,520399,1529744,939637,486589,214994,157865,184313,815327,1358830,435046,1084367,356133,276420,340861,614403,70515,1848061,278391,1591418,538010,267985,131554,494632,346124,267388,657237,1896826,1949867,272731,873725,604075,393009,941863,1000608,221068,903334,214572,130668,268398,1205505,672520,392163,484274,328642,1112591,1151292,471155,830837,297920,341683,403018,488496,257823,142051,1109040,84760,385758,243021,724958,345705,398103,641534,651880,0,309702,753023,693463,606350,346331,601365,527328,1049039,340597,2581580,61259,190904,312991,467283,34255,539868,444648,334176,188842,323711,1619244,427287,1753894,301952,1682556,259223,921401,190591,506189,353160,214974,192895,359913,89547,474589
86,267507,1395339,244815,565148,810293,514019,1682740,1497430,984577,323237,423613,1029518,892816,1624302,1204197,494175,635997,535813,1338306,226857,540825,971475,659504,1583570,1079980,625694,98343,266403,211359,749966,1293469,489208,1224710,495238,415525,479966,753508,331422,1987166,360453,1730523,472649,289390,439443,548794,287457,303338,797581,1831465,1884506,354793,927552,538714,334341,1080968,1140951,303131,1043677,215493,332030,407503,1140144,726347,428113,623380,467747,1251696,1290397,610260,971180,18901,409030,438968,628839,396928,155587,1248145,386060,421708,382636,864063,484810,332742,780639,586519,309027,0,893366,628102,660176,45044,536004,461967,1188144,422659,2519084,348946,330519,428310,401922,312867,468300,583753,427405,204558,462817,1553883,567630,1892999,38330,1821661,341286,964900,288415,645294,492265,522862,127254,499019,393949,613694
87,789502,1442414,770387,533351,120217,1051104,1979741,1010512,150034,770864,655903,194975,1429901,1137384,1501197,822363,916818,1046149,1635307,695020,1047935,1018550,1009411,1096653,316572,790311,798556,646076,860503,875509,1340544,502301,387515,895530,841390,771813,1290593,793331,2284167,954581,2027523,979759,739329,660496,537427,933118,660432,95796,1878540,1539845,948921,440634,1045824,978190,1618053,377544,897259,185680,860073,636370,944588,1187218,657189,711121,1160465,830216,1548697,1587398,725761,259761,881482,607588,590714,353886,934013,786833,1545146,833687,587883,919211,1401148,1021895,839852,1317724,1093630,756654,893264,0,1135212,596907,929893,1043114,972303,1485145,1016787,2323752,796573,867094,989182,909033,760494,696819,858378,1010367,865032,855019,1600957,395301,2189999,885514,2118662,935414,350325,866781,926115,767370,569355,776457,827206,841576,758651
88,733142,980537,696739,956917,1005800,979654,2148375,1072786,1175388,710035,558044,1220330,1358451,1587088,1669831,959810,1101632,463513,1803941,613655,89486,556673,1125139,1411382,1083284,1091329,563977,616925,676993,335164,878666,623639,1415522,960873,881160,945601,1219143,738302,2452801,826088,2196157,164661,473213,826241,559158,430003,477101,1042479,1416663,1469703,820428,890338,126615,395554,1546602,1325605,768765,1234488,681128,693285,873137,725341,661217,455896,1089014,933381,1717330,1756032,1075894,1011912,617348,606717,573399,873738,862563,621222,1713780,772858,556139,848271,1329697,950445,298269,1246274,96887,695825,629131,1111580,0,732817,665759,155941,389667,1653779,888294,2104282,735744,796154,893945,238450,699665,400236,1049388,893039,670193,928451,1139080,812529,2358633,549602,2287296,806920,927687,754049,1110929,957900,992922,592889,964653,780747,1079328
89,651413,957116,625963,683204,489671,913015,2081736,851196,659259,632775,331832,704200,1291812,1032298,1603193,893171,1034993,703262,1737302,542879,628747,533252,1058500,941021,528493,1024690,564916,474884,695048,390211,855245,174163,899392,894234,814521,878962,1152504,655242,2386162,816492,2129519,636872,434671,628872,171193,590231,373950,622776,1393242,1446282,810832,335548,702937,635302,1479964,809476,759169,718359,699183,498281,806499,701920,72544,387050,1022375,866743,1650692,1689393,1009256,457121,647841,307579,266644,413089,795924,563990,1647141,695598,263812,781122,1263059,883806,496965,1179635,750742,618565,659623,595451,718629,0,696252,700227,629416,1587140,878698,2043402,658484,729005,851092,566145,622405,329284,982749,872277,688248,861812,1115659,538815,2291995,651874,2220657,797324,372896,728692,1044290,891261,719208,542816,898014,703487,1012690
90,303896,1431728,281204,601537,846682,550408,1719129,1533819,1020966,359626,460002,1065908,929205,1660691,1240586,530564,672386,572202,1374695,263246,577214,1007864,695893,1619959,1116369,662083,134732,302792,247748,786355,1329858,525597,1261099,531627,451914,516355,789897,367811,2023555,396842,1766912,509038,325779,475832,585183,323846,339727,833970,1867854,1920895,391182,963941,575103,370730,1117357,1177340,339520,1080066,251882,368419,443892,1176533,762736,464502,659769,504136,1288085,1326786,646649,1007569,55290,445419,475357,665228,433317,191977,1284534,422449,458097,419025,900452,521199,369131,817028,622908,345416,44804,929755,664491,696565,0,572393,498356,1224533,459048,2555473,385335,366908,464700,438311,349256,504689,620142,463794,240947,499206,1590272,604019,1929388,74719,1858050,377675,1001289,324804,681683,528654,559251,163643,535408,430338,650083
91,640262,1170908,603859,864038,912921,886775,2055496,1263157,1082509,617156,465165,1127450,1265571,1665854,1576952,866931,1008752,348820,1711061,520776,187940,747044,1032259,1625122,1171755,998450,471098,524046,584114,525535,1069038,530760,1322642,867994,788281,852721,1126263,645423,2359921,733209,2103278,248218,380334,733362,466278,337123,384222,949600,1607034,1660075,727549,969104,29452,281477,1453723,1232726,675886,1141609,588248,600406,780258,915713,767898,363017,996135,840502,1624451,1663152,983015,1034512,524469,513838,480520,780858,769684,528343,1620900,679979,463260,755392,1236818,857566,205390,1153395,77257,602946,536251,1018701,155724,701728,572880,0,190629,1560899,795415,2294653,642864,703274,801066,195931,606786,307357,956508,800160,577313,835572,1329452,719649,2265754,456722,2194416,714041,1006452,661170,1018050,865020,900042,500009,871774,687868,986449
92,565899,1158071,529497,793559,842442,812412,1981133,1250319,1012030,542793,394686,1056971,1191208,1595375,1502589,792568,934389,153010,1636699,446413,303556,734206,957896,1554643,1101276,924087,396735,453567,509751,512697,1056200,460281,1252163,793631,713918,778359,1051901,571060,2285559,658846,2028915,235380,309855,658999,406188,163973,313743,879121,1594196,1647237,653186,898625,193395,135748,1379360,1162247,601523,1071130,513886,529927,705895,902875,697420,292538,921772,766139,1550088,1588790,908652,964033,450106,443359,410041,710380,695321,453980,1546537,605616,392781,681029,1162455,783203,136545,1079032,241201,528583,461888,948222,390833,631249,498517,190685,0,1486536,721052,2281815,568502,628911,726703,164653,532423,247266,882146,725797,502951,761209,1316614,649171,2191391,382359,2120053,639678,935973,586807,943687,790657,829563,425646,797411,613505,912086
93,961047,2433252,1008238,1190225,1655712,756411,586183,2429366,1829997,1039715,1368196,1874938,632505,2556238,181205,798616,666704,1573726,254164,1101728,1578738,2009388,576937,2515507,1925400,845970,1123258,1143628,1014091,1787879,2331382,1420808,2070130,741729,888013,840879,590056,995709,955775,949951,699132,1510562,1248518,1192380,1480394,1325370,1247921,1394622,2869378,2922419,936841,1859488,1576626,1372254,740804,1986371,899665,1641679,1044061,1116431,887663,2178057,1658283,1372696,569778,911174,155139,193840,790988,1816599,1190765,1327445,1383551,1474259,869416,1122584,161173,1102538,1366291,844129,737380,737977,1370655,853214,1624432,1061964,1202547,1490927,1666015,1592113,1239176,1573916,1499879,0,931847,3556997,1024303,897414,859639,1439835,1012494,1506213,804029,846936,1018620,760650,2591795,1413050,796441,1194797,790270,978929,1907164,940237,676001,862159,1078973,1152169,812542,986530,846760
94,252665,1672918,303712,613877,951504,189515,1412477,1725158,1125789,335507,663670,1170730,622553,1852030,933933,323974,396186,813392,1068043,397202,818404,1249054,389241,1811299,1221192,385883,362924,439420,239371,1027545,1571048,716600,1365922,265991,311522,358591,483245,316580,1716903,63816,1460260,750228,543993,488172,776186,565036,543396,938792,2109044,2162085,79718,1155280,816293,611920,693876,1282163,121276,1184888,265121,412223,303500,1417723,954075,668170,353116,346372,981433,1020134,488885,1112391,430431,623237,679026,770051,292925,362906,977882,398329,661765,241372,593800,211318,610321,510376,864098,357756,442213,1034578,905681,887905,478842,813583,739546,917881,0,2796663,345174,219877,117064,679501,308286,745879,343942,140597,258286,286008,1831462,708842,1622735,434463,1551398,218598,1202956,224121,405483,370890,571591,391835,337901,381844,411550
95,2624259,1204061,2587857,2687624,2055614,2870772,4039493,1505967,2201485,2601153,2311403,2176663,3249568,1021726,3560949,2850928,2992749,2354631,3695059,2504773,2016249,1677863,3016256,1461471,2149753,2982447,2455095,2454455,2568111,1777713,1311848,2153734,1934253,2851991,2772278,2836719,3110261,2629420,4343919,2717206,4087275,2052467,2364331,2633293,2150763,2321120,2368219,2440847,1129167,672553,2711546,1759573,2175700,2286672,3437720,2003175,2659883,2204892,2572246,2477851,2764255,1427553,2037123,2347014,2980132,2824499,3608448,3647150,2967012,1943184,2508466,2287149,2246214,2326684,2753681,2512340,3604897,2663976,2243383,2739389,3220815,2841563,2189387,3137392,2145972,2586943,2520248,2347318,2106131,2047771,2556877,2328868,2280785,3544896,2779412,0,2626862,2687271,2785063,2129568,2590783,2291354,2940506,2784157,2561311,2819569,1559612,2475198,4249751,2440719,4178413,2698038,1858960,2645167,3002047,2849017,2723628,2484006,2855771,2671865,2970446
96,101095,1501730,99455,275533,710979,338240,1506961,1484633,885264,40257,428692,930205,717036,1611505,1028417,318396,460217,642204,1162526,162224,647216,1077866,483724,1570774,980666,449915,256024,198895,172096,856357,1399860,476075,1125397,319459,182024,304186,577728,24757,1811386,266173,1554743,579040,309015,149828,535661,387154,308417,698267,1937856,1990897,260514,914755,645104,434038,905188,1041638,208851,944363,202297,171698,163058,1246535,713550,433192,447600,291967,1075916,1114617,434480,871866,338950,382712,444047,529526,163427,183080,1072365,80973,426787,206346,688283,309031,439133,604860,692910,61670,350732,794053,734493,647380,387361,642394,568358,1012364,371354,2622609,0,154229,276317,508313,38352,580898,407973,297502,176625,287037,1660273,468317,1717219,342982,1645881,247006,962431,153916,469515,316485,233247,233924,323239,67765,437914
